"spec_id","scope","feature_set","weighting","distance","method","k","max_k_examined","silhouette","ari"
"no_components_or_four_labels__idf_presence__jaccard__average","core","no_components_or_four_labels","idf_presence","jaccard","average",5,8,0.156875733985567,0.290466242165706
"no_components_or_four_labels__idf_presence__jaccard__average","core","no_components_or_four_labels","idf_presence","jaccard","average",6,8,0.143553649961025,0.274739077354819
"no_components_or_four_labels__idf_presence__jaccard__average","core","no_components_or_four_labels","idf_presence","jaccard","average",7,8,0.148405265350751,0.230097417299927
"no_components_or_four_labels__idf_presence__jaccard__average","core","no_components_or_four_labels","idf_presence","jaccard","average",8,8,0.173752002494175,0.253615967226231
"no_morph__equal_features__sqrt_hamming__pam","core","no_morph","equal_features","sqrt_hamming","pam",2,8,0.0945459799359722,0.147466626058864
"no_morph__equal_features__sqrt_hamming__pam","core","no_morph","equal_features","sqrt_hamming","pam",3,8,0.105724721389185,0.334398466638036
"no_morph__equal_features__sqrt_hamming__pam","core","no_morph","equal_features","sqrt_hamming","pam",4,8,0.107147216881453,0.223336044213873
"no_morph__equal_features__sqrt_hamming__pam","core","no_morph","equal_features","sqrt_hamming","pam",5,8,0.139644296286201,0.287505851446084
"no_morph__equal_features__sqrt_hamming__pam","core","no_morph","equal_features","sqrt_hamming","pam",6,8,0.149311772953477,0.282321300674734
"no_morph__equal_features__sqrt_hamming__pam","core","no_morph","equal_features","sqrt_hamming","pam",7,8,0.164537677252543,0.234763843863683
"no_morph__equal_features__sqrt_hamming__pam","core","no_morph","equal_features","sqrt_hamming","pam",8,8,0.161177886081184,0.199628985113748
"no_morph__equal_features__sqrt_hamming__average","core","no_morph","equal_features","sqrt_hamming","average",2,8,0.129413663612816,0.754356879442656
"no_morph__equal_features__sqrt_hamming__average","core","no_morph","equal_features","sqrt_hamming","average",3,8,0.136596043859393,0.710204470088285
"no_morph__equal_features__sqrt_hamming__average","core","no_morph","equal_features","sqrt_hamming","average",4,8,0.134796706946854,0.503370129228295
"no_morph__equal_features__sqrt_hamming__average","core","no_morph","equal_features","sqrt_hamming","average",5,8,0.147385353859834,0.429001559201915
"no_morph__equal_features__sqrt_hamming__average","core","no_morph","equal_features","sqrt_hamming","average",6,8,0.16577658112833,0.306512235961966
"no_morph__equal_features__sqrt_hamming__average","core","no_morph","equal_features","sqrt_hamming","average",7,8,0.159869385430855,0.296729896959952
"no_morph__equal_features__sqrt_hamming__average","core","no_morph","equal_features","sqrt_hamming","average",8,8,0.168834284349226,0.330574403352147
"no_morph__equal_features__hamming__pam","core","no_morph","equal_features","hamming","pam",2,8,0.175218707643617,0.36596099998646
"no_morph__equal_features__hamming__pam","core","no_morph","equal_features","hamming","pam",3,8,0.157100234553549,0.26669943777047
"no_morph__equal_features__hamming__pam","core","no_morph","equal_features","hamming","pam",4,8,0.191763573672826,0.215878117820522
"no_morph__equal_features__hamming__pam","core","no_morph","equal_features","hamming","pam",5,8,0.239736422014798,0.343848262428983
"no_morph__equal_features__hamming__pam","core","no_morph","equal_features","hamming","pam",6,8,0.246688562719318,0.283365638883146
"no_morph__equal_features__hamming__pam","core","no_morph","equal_features","hamming","pam",7,8,0.256630260619865,0.221606474747632
"no_morph__equal_features__hamming__pam","core","no_morph","equal_features","hamming","pam",8,8,0.266854318306903,0.195602100295501
"no_morph__equal_features__hamming__average","core","no_morph","equal_features","hamming","average",2,8,0.218507615925476,0.729178764254562
"no_morph__equal_features__hamming__average","core","no_morph","equal_features","hamming","average",3,8,0.219319853370548,0.685863141350672
"no_morph__equal_features__hamming__average","core","no_morph","equal_features","hamming","average",4,8,0.214375656009608,0.48174448973949
"no_morph__equal_features__hamming__average","core","no_morph","equal_features","hamming","average",5,8,0.233418058975374,0.413300569288435
"no_morph__equal_features__hamming__average","core","no_morph","equal_features","hamming","average",6,8,0.277878422832678,0.29420129564459
"no_morph__equal_features__hamming__average","core","no_morph","equal_features","hamming","average",7,8,0.265954513764365,0.283992977535968
"no_morph__equal_features__hamming__average","core","no_morph","equal_features","hamming","average",8,8,0.277953066432514,0.316990159961933
"no_morph__equal_features__jaccard__pam","core","no_morph","equal_features","jaccard","pam",2,8,0.153964380966916,0.564790821368477
"no_morph__equal_features__jaccard__pam","core","no_morph","equal_features","jaccard","pam",3,8,0.138361609103697,0.443161393106535
"no_morph__equal_features__jaccard__pam","core","no_morph","equal_features","jaccard","pam",4,8,0.168398543041336,0.364784873782606
"no_morph__equal_features__jaccard__pam","core","no_morph","equal_features","jaccard","pam",5,8,0.171404553481811,0.284740272755483
"no_morph__equal_features__jaccard__pam","core","no_morph","equal_features","jaccard","pam",6,8,0.163782305799371,0.278865764771335
"no_morph__equal_features__jaccard__pam","core","no_morph","equal_features","jaccard","pam",7,8,0.180470302956328,0.262248601555551
"no_morph__equal_features__jaccard__pam","core","no_morph","equal_features","jaccard","pam",8,8,0.172518728139791,0.176493031050379
"no_morph__equal_features__jaccard__average","core","no_morph","equal_features","jaccard","average",2,8,0.271110015708618,0.00178392512401945
"no_morph__equal_features__jaccard__average","core","no_morph","equal_features","jaccard","average",3,8,0.15189024920613,0.019272780719877
"no_morph__equal_features__jaccard__average","core","no_morph","equal_features","jaccard","average",4,8,0.101411272336402,0.0181191649889724
"no_morph__equal_features__jaccard__average","core","no_morph","equal_features","jaccard","average",5,8,0.094756815279623,0.00667480643483439
"no_morph__equal_features__jaccard__average","core","no_morph","equal_features","jaccard","average",6,8,0.163106544682853,0.608481916628581
"no_morph__equal_features__jaccard__average","core","no_morph","equal_features","jaccard","average",7,8,0.184572393662324,0.483639836730661
"no_morph__equal_features__jaccard__average","core","no_morph","equal_features","jaccard","average",8,8,0.209537855831431,0.451224185744938
"no_morph__equal_domains__sqrt_hamming__pam","core","no_morph","equal_domains","sqrt_hamming","pam",2,8,0.24024110969945,0.237788234678377
"no_morph__equal_domains__sqrt_hamming__pam","core","no_morph","equal_domains","sqrt_hamming","pam",3,8,0.128475434858193,0.160255088249498
"no_morph__equal_domains__sqrt_hamming__pam","core","no_morph","equal_domains","sqrt_hamming","pam",4,8,0.0877243369979061,0.114217805191218
"no_morph__equal_domains__sqrt_hamming__pam","core","no_morph","equal_domains","sqrt_hamming","pam",5,8,0.11144771296071,0.134139820587327
"no_morph__equal_domains__sqrt_hamming__pam","core","no_morph","equal_domains","sqrt_hamming","pam",6,8,0.131343251062319,0.201451250278427
"no_morph__equal_domains__sqrt_hamming__pam","core","no_morph","equal_domains","sqrt_hamming","pam",7,8,0.152942949936106,0.208530602816774
"no_morph__equal_domains__sqrt_hamming__pam","core","no_morph","equal_domains","sqrt_hamming","pam",8,8,0.172285069326815,0.184000241799706
"no_morph__equal_domains__sqrt_hamming__average","core","no_morph","equal_domains","sqrt_hamming","average",2,8,0.237901181723079,0.252413533231221
"no_morph__equal_domains__sqrt_hamming__average","core","no_morph","equal_domains","sqrt_hamming","average",3,8,0.241167058745228,0.229063254546194
"no_morph__equal_domains__sqrt_hamming__average","core","no_morph","equal_domains","sqrt_hamming","average",4,8,0.219264450328187,0.236622438850656
"no_morph__equal_domains__sqrt_hamming__average","core","no_morph","equal_domains","sqrt_hamming","average",5,8,0.214781891112467,0.270878050748616
"no_morph__equal_domains__sqrt_hamming__average","core","no_morph","equal_domains","sqrt_hamming","average",6,8,0.23215846119812,0.258417167567237
"no_morph__equal_domains__sqrt_hamming__average","core","no_morph","equal_domains","sqrt_hamming","average",7,8,0.226364267323478,0.257988605458331
"no_morph__equal_domains__sqrt_hamming__average","core","no_morph","equal_domains","sqrt_hamming","average",8,8,0.203532487942353,0.466408593276509
"no_morph__equal_domains__hamming__pam","core","no_morph","equal_domains","hamming","pam",2,8,0.402402126747916,0.237788234678377
"no_morph__equal_domains__hamming__pam","core","no_morph","equal_domains","hamming","pam",3,8,0.20499534149411,0.160255088249498
"no_morph__equal_domains__hamming__pam","core","no_morph","equal_domains","hamming","pam",4,8,0.23210489820076,0.297523774175337
"no_morph__equal_domains__hamming__pam","core","no_morph","equal_domains","hamming","pam",5,8,0.240110977183937,0.279094383094577
"no_morph__equal_domains__hamming__pam","core","no_morph","equal_domains","hamming","pam",6,8,0.287539777951009,0.174377074936543
"no_morph__equal_domains__hamming__pam","core","no_morph","equal_domains","hamming","pam",7,8,0.304974593918439,0.219744100935773
"no_morph__equal_domains__hamming__pam","core","no_morph","equal_domains","hamming","pam",8,8,0.269844345698386,0.208967874280729
"no_morph__equal_domains__hamming__average","core","no_morph","equal_domains","hamming","average",2,8,0.39737451254992,0.252413533231221
"no_morph__equal_domains__hamming__average","core","no_morph","equal_domains","hamming","average",3,8,0.402928780538126,0.229063254546194
"no_morph__equal_domains__hamming__average","core","no_morph","equal_domains","hamming","average",4,8,0.365815415214408,0.236622438850656
"no_morph__equal_domains__hamming__average","core","no_morph","equal_domains","hamming","average",5,8,0.354832787665574,0.270878050748616
"no_morph__equal_domains__hamming__average","core","no_morph","equal_domains","hamming","average",6,8,0.383057540889072,0.258417167567237
"no_morph__equal_domains__hamming__average","core","no_morph","equal_domains","hamming","average",7,8,0.373409487258068,0.257988605458331
"no_morph__equal_domains__hamming__average","core","no_morph","equal_domains","hamming","average",8,8,0.330799943560341,0.45074010541164
"no_morph__equal_domains__jaccard__pam","core","no_morph","equal_domains","jaccard","pam",2,8,0.188338349579454,0.460094873043811
"no_morph__equal_domains__jaccard__pam","core","no_morph","equal_domains","jaccard","pam",3,8,0.214339665622941,0.453587463165658
"no_morph__equal_domains__jaccard__pam","core","no_morph","equal_domains","jaccard","pam",4,8,0.180769944117513,0.33831798054459
"no_morph__equal_domains__jaccard__pam","core","no_morph","equal_domains","jaccard","pam",5,8,0.192837735669686,0.346013885516019
"no_morph__equal_domains__jaccard__pam","core","no_morph","equal_domains","jaccard","pam",6,8,0.173740770815781,0.233490727010707
"no_morph__equal_domains__jaccard__pam","core","no_morph","equal_domains","jaccard","pam",7,8,0.200451195664673,0.241705124822391
"no_morph__equal_domains__jaccard__pam","core","no_morph","equal_domains","jaccard","pam",8,8,0.210839180318294,0.226963607828655
"no_morph__equal_domains__jaccard__average","core","no_morph","equal_domains","jaccard","average",2,8,0.162089369466647,-0.00412286766922999
"no_morph__equal_domains__jaccard__average","core","no_morph","equal_domains","jaccard","average",3,8,0.129123528457001,-0.00296316683417094
"no_morph__equal_domains__jaccard__average","core","no_morph","equal_domains","jaccard","average",4,8,0.211886104091956,0.632096391097821
"no_morph__equal_domains__jaccard__average","core","no_morph","equal_domains","jaccard","average",5,8,0.212833940237385,0.600833261369139
"no_morph__equal_domains__jaccard__average","core","no_morph","equal_domains","jaccard","average",6,8,0.215867795662537,0.515968968831802
